"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Unique_ID","Site","Location","Sample","Particle.x","Color","Plastic.or.not..morphology.","X1st.Order.Morph","Feret","MinFeret","Length","Length..mm.","Min.Length..microns.","Length..microns.","Max.Length..microns.","Min.Width..microns.","Width..microns.","Max.Width..microns.","Min.Height..Microns.","Height..microns.","Max.Height..Microns.","Polymer.Class..openspecy.","Polymer..openspecy.","Min.Density..mg.microns3.","Density..mg.microns3.","Max.Density..mg.microns3.","Min.Volume..microns3.","Volume..microns3.","Max.Volume..microns3.","Min.Mass..mg.","Mass..mg.","Max.Mass..mg.","OS_Plastic_Not","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj"
"5330",NA,"fragment","","fragment","UNB-3-10-15-250um_C_9","Upper Newport Bay","UNB-3","UNB-3-10-15",9,"white","","Non-Fiber",0.68,0.232,0,0.68,646,680,714,220.4,232,243.6,6.8,119.4,232,"","",1.12e-09,1.16e-09,1.3e-09,968173.12,18836544,40351852.8,"1.08E-03","2.19E-02","5.25E-02","",0.00068,0.000232,0.0001194,0.300611698889328,0.000266072756022814,1026,1160,0.130604288499025,2.51732418815841,4.6,0.0072792927743679,1.57465161818945,8.57802317947256,0.0072792927743679
"5331",NA,"fragment","","fragment","UNB-3-10-15-250um_D_1","Upper Newport Bay","UNB-3","UNB-3-10-15",1,"white","","Non-Fiber",0.697,0.428,0,0.697,662.15,697,731.85,406.6,428,449.4,6.97,351.985,449.4,"","",1.12e-09,1.16e-09,1.3e-09,1876534.42,105002757,147804689,"2.10E-03","1.22E-01","1.92E-01","",0.000697,0.000428,0.000351985,0.64444503582975,0.000471773527490398,1026,1160,0.130604288499025,4.46346679696347,4.6,0.0181879485767971,6.9760915917801,2.43630307896332,0.0181879485767971
"5332",NA,"fragment","","fragment","UNB-3-10-15-250um_D_10","Upper Newport Bay","UNB-3","UNB-3-10-15",10,"clear","","Non-Fiber",1.038,0.5,0,1.038,986.1,1038,1089.9,475,500,525,10.38,255.19,500,"","",1.12e-09,1.16e-09,1.3e-09,4861966.05,132443610,286098750,"5.45E-03","1.54E-01","3.72E-01","",0.001038,5e-04,0.00025519,0.35422562315591,0.000509734078977829,1026,1160,0.130604288499025,4.82261297894593,4.6,0.0135122680989567,5.59972645066927,4.76927477476484,0.0135122680989567
"5333",NA,"fragment","","fragment","UNB-3-10-15-250um_D_11","Upper Newport Bay","UNB-3","UNB-3-10-15",11,"white","","Non-Fiber",0.704,0.4,0,0.704,668.8,704,739.2,380,400,420,7.04,355.52,420,"","",1.12e-09,1.16e-09,1.3e-09,1789173.76,100114432,130394880,"2.00E-03","1.16E-01","1.70E-01","",0.000704,4e-04,0.00035552,0.669958207651791,0.000464335864635167,1026,1160,0.130604288499025,4.39309879353198,4.6,0.0183814490351664,6.93915937478964,2.34767471184757,0.0183814490351664
"5334",NA,"fragment","","fragment","UNB-3-10-15-250um_D_12","Upper Newport Bay","UNB-3","UNB-3-10-15",12,"clear","","Non-Fiber",1.161,0.585,0,1.161,1102.95,1161,1219.05,555.75,585,614.25,11.61,298.305,585,"","",1.12e-09,1.16e-09,1.3e-09,7116517.41,202604281,438048856,"7.97E-03","2.35E-01","5.69E-01","",0.001161,0.000585,0.000298305,0.36196492597029,0.000587330930846407,1026,1160,0.130604288499025,5.55675966518902,4.6,0.0153317428347142,7.32098113057756,4.26839892977861,0.0153317428347142
"5335",NA,"fragment","","fragment","UNB-3-10-15-250um_D_14","Upper Newport Bay","UNB-3","UNB-3-10-15",14,"red","","Non-Fiber",1.437,0.661,0,1.437,1365.15,1437,1508.85,627.95,661,694.05,14.37,337.685,661,"","",1.12e-09,1.16e-09,1.3e-09,12318624.2,320752461,692210663,"1.38E-02","3.72E-01","9.00E-01","",0.001437,0.000661,0.000337685,0.346483578253543,0.000684526079953121,1026,1160,0.130604288499025,6.47632656664591,4.6,0.0168813403773395,9.39489248199556,4.10337612700283,0.0168813403773395
"5336",NA,"fragment","","fragment","UNB-3-10-15-250um_D_15","Upper Newport Bay","UNB-3","UNB-3-10-15",15,"pink","","Non-Fiber",1.825,0.529,0,1.825,1733.75,1825,1916.25,502.55,529,555.45,18.25,273.625,529,"","",1.12e-09,1.16e-09,1.3e-09,15901153.1,264164416,563057582,"1.78E-02","3.06E-01","7.32E-01","",0.001825,0.000529,0.000273625,0.278481599143837,0.000641640012292111,1026,1160,0.130604288499025,6.07057989392455,4.6,0.0140603582725003,7.33470606081184,5.54451861434297,0.0140603582725003
"5337",NA,"fragment","","fragment","UNB-3-10-15-250um_D_16","Upper Newport Bay","UNB-3","UNB-3-10-15",16,"white","","Non-Fiber",1.071,0.33,0,1.071,1017.45,1071,1124.55,313.5,330,346.5,10.71,170.355,330,"","",1.12e-09,1.16e-09,1.3e-09,3416174.86,60208567.7,128586670,"3.83E-03","6.98E-02","1.67E-01","",0.001071,0.00033,0.000170355,0.286551825484617,0.000391939858818961,1026,1160,0.130604288499025,3.70815750419695,4.6,0.00964234767883979,3.07253690075431,7.20143490585217,0.00964234767883979
"5338",NA,"fragment","","fragment","UNB-3-10-15-250um_D_17","Upper Newport Bay","UNB-3","UNB-3-10-15",17,"clear","","Non-Fiber",1.539,0.829,0,1.539,1462.05,1539,1615.95,787.55,829,870.45,15.39,777.195,870.45,"","",1.12e-09,1.16e-09,1.3e-09,17720622.8,991569474,1224378171,"1.98E-02","1.15E+00","1.59E+00","",0.001539,0.000829,0.000777195,0.68807126720823,0.000997181890400183,1026,1160,0.130604288499025,9.4343747560636,4.6,0.0344258675648589,27.90963552601,1.43737397388207,0.0344258675648589
"5339",NA,"fragment","","fragment","UNB-3-10-15-250um_D_18","Upper Newport Bay","UNB-3","UNB-3-10-15",18,"gray","","Non-Fiber",0.673,0.305,0,0.673,639.35,673,706.65,289.75,305,320.25,6.73,155.865,305,"","",1.12e-09,1.16e-09,1.3e-09,1246743.69,31993629.2,69022922.1,"1.40E-03","3.71E-02","8.97E-02","",0.000673,0.000305,0.000155865,0.34402590983636,0.000317459140297534,1026,1160,0.130604288499025,3.00349267083337,4.6,0.00909055280201492,2.34624315232276,6.56254704751715,0.00909055280201492
"5340",NA,"fragment","","fragment","UNB-3-10-15-250um_D_20","Upper Newport Bay","UNB-3","UNB-3-10-15",20,"blue","","Non-Fiber",1.644,0.466,0,1.644,1561.8,1644,1726.2,442.7,466,489.3,16.44,241.22,466,"","",1.12e-09,1.16e-09,1.3e-09,11366761.7,184799607,393597422,"1.27E-02","2.14E-01","5.12E-01","",0.001644,0.000466,0.00024122,0.275593803238625,0.000569596109570017,1026,1160,0.130604288499025,5.38896986498906,4.6,0.0127028337490141,5.88250787313265,6.03018960209362,0.0127028337490141
"5341",NA,"fragment","","fragment","UNB-3-10-15-250um_D_21","Upper Newport Bay","UNB-3","UNB-3-10-15",21,"clear","","Non-Fiber",0.672,0.324,0,0.672,638.4,672,705.6,307.8,324,340.2,6.72,165.36,324,"","",1.12e-09,1.16e-09,1.3e-09,1320476.77,36003502.1,77774618.9,"1.48E-03","4.18E-02","1.01E-01","",0.000672,0.000324,0.00016536,0.354383360412938,0.000330203431591713,1026,1160,0.130604288499025,3.12406688224576,4.6,0.00954980696044067,2.56372278811052,6.18525456040075,0.00954980696044067
"5342",NA,"fragment","","fragment","UNB-3-10-15-250um_D_23","Upper Newport Bay","UNB-3","UNB-3-10-15",23,"clear","","Non-Fiber",0.666,0.405,0,0.666,632.7,666,699.3,384.75,405,425.25,6.66,336.33,425.25,"","",1.12e-09,1.16e-09,1.3e-09,1621252.62,90718290.9,126459707,"1.82E-03","1.05E-01","1.64E-01","",0.000666,0.000405,0.00033633,0.647591263409602,0.000449329521515259,1026,1160,0.130604288499025,4.25112322611121,4.6,0.0175435664047088,6.40881487666583,2.49398802965757,0.0175435664047088
"5343",NA,"fragment","","fragment","UNB-3-10-15-250um_D_27","Upper Newport Bay","UNB-3","UNB-3-10-15",27,"clear","","Non-Fiber",0.677,0.362,0,0.677,643.15,677,710.85,343.9,362,380.1,6.77,341.885,380.1,"","",1.12e-09,1.16e-09,1.3e-09,1497383.76,83787124.5,102700772,"1.68E-03","9.72E-02","1.34E-01","",0.000677,0.000362,0.000341885,0.690607717403315,0.000437581643738949,1026,1160,0.130604288499025,4.13997611985393,4.6,0.0178513664996111,6.35075633811888,2.34574794258572,0.0178513664996111
"5344",NA,"fragment","","fragment","UNB-3-10-15-250um_D_28","Upper Newport Bay","UNB-3","UNB-3-10-15",28,"black","","Non-Fiber",0.364,0.297,0,0.364,345.8,364,382.2,282.15,297,311.85,3.64,183.82,311.85,"","",1.12e-09,1.16e-09,1.3e-09,355145.591,19872412.6,37169111.5,"3.98E-04","2.31E-02","4.83E-02","",0.000364,0.000297,0.00018382,0.559066983693271,0.000270863320555186,1026,1160,0.130604288499025,2.56264789642729,4.6,0.0107142999298564,2.35943972067081,4.03076780108319,0.0107142999298564
"5345",NA,"fragment","","fragment","UNB-3-10-15-250um_D_30","Upper Newport Bay","UNB-3","UNB-3-10-15",30,"clear","","Non-Fiber",0.92,0.306,0,0.92,874,920,966,290.7,306,321.3,9.2,157.6,306,"","",1.12e-09,1.16e-09,1.3e-09,2337460.56,44367552,94974994.8,"2.62E-03","5.15E-02","1.23E-01","",0.00092,0.000306,0.0001576,0.297030869290948,0.000354015129105396,1026,1160,0.130604288499025,3.34935023334228,4.6,0.00908204696587159,2.61396912940187,7.33195037811505,0.00908204696587159
"5346",NA,"fragment","","fragment","UNB-3-10-15-250um_D_31","Upper Newport Bay","UNB-3","UNB-3-10-15",31,"clear","","Non-Fiber",1.462,0.26,0,1.462,1388.9,1462,1535.1,247,260,273,14.62,137.31,260,"","",1.12e-09,1.16e-09,1.3e-09,5015512.35,52194277.2,108961398,"5.62E-03","6.05E-02","1.42E-01","",0.001462,0.00026,0.00013731,0.222711071224406,0.000373715372488667,1026,1160,0.130604288499025,3.53573496480671,4.6,0.00797927049902232,2.42437076969915,10.0272020964187,0.00797927049902232
"5347",NA,"fragment","","fragment","UNB-3-10-15-250um_D_32","Upper Newport Bay","UNB-3","UNB-3-10-15",32,"black","","Non-Fiber",0.811,0.337,0,0.811,770.45,811,851.55,320.15,337,353.85,8.11,172.555,337,"","",1.12e-09,1.16e-09,1.3e-09,2000409.09,47160489.4,101545166,"2.24E-03","5.47E-02","1.32E-01","",0.000811,0.000337,0.000172555,0.330067049122167,0.000361292906093392,1026,1160,0.130604288499025,3.41820555066884,4.6,0.00983409011464575,2.88860731406883,6.38199190063669,0.00983409011464575
"5348",NA,"fragment","","fragment","UNB-3-10-15-250um_D_36","Upper Newport Bay","UNB-3","UNB-3-10-15",36,"clear","","Non-Fiber",1.184,0.404,0,1.184,1124.8,1184,1243.2,383.8,404,424.2,11.84,207.92,404,"","",1.12e-09,1.16e-09,1.3e-09,5111307.16,99455621.1,213055638,"5.72E-03","1.15E-01","2.77E-01","",0.001184,0.000404,0.00020792,0.300628211219085,0.000463315089381652,1026,1160,0.130604288499025,4.38344120109465,4.6,0.0113449955325541,4.2734208286177,6.14940317623076,0.0113449955325541
"5349",NA,"fragment","","fragment","UNB-3-10-15-250um_D_4","Upper Newport Bay","UNB-3","UNB-3-10-15",4,"gray","","Non-Fiber",1.036,0.716,0,1.036,984.2,1036,1087.8,680.2,716,751.8,10.36,523.18,751.8,"","",1.12e-09,1.16e-09,1.3e-09,6935531.42,388082368,614828084,"7.77E-03","4.50E-01","7.99E-01","",0.001036,0.000716,0.00052318,0.607455886160703,0.000729414910977309,1026,1160,0.130604288499025,6.90102145763901,4.6,0.0248756186473433,14.7517456594775,2.01368733255907,0.0248756186473433
"5350",NA,"fragment","","fragment","UNB-3-10-15-250um_D_42","Upper Newport Bay","UNB-3","UNB-3-10-15",42,"black","","Non-Fiber",0.543,0.302,0,0.543,515.85,543,570.15,286.9,302,317.1,5.43,274.215,317.1,"","",1.12e-09,1.16e-09,1.3e-09,803625.692,44967421,57329956.6,"9.00E-04","5.22E-02","7.45E-02","",0.000543,0.000302,0.000274215,0.677154581919498,0.000355603472642591,1026,1160,0.130604288499025,3.36437761030883,4.6,0.014944136350806,4.32047705852927,2.72012919761758,0.014944136350806
"5351",NA,"fragment","","fragment","UNB-3-10-15-250um_D_44","Upper Newport Bay","UNB-3","UNB-3-10-15",44,"clear","","Non-Fiber",0.462,0.31,0,0.462,438.9,462,485.1,294.5,310,325.5,4.62,233.31,325.5,"","",1.12e-09,1.16e-09,1.3e-09,597162.951,33414658.2,51396466.3,"6.69E-04","3.88E-02","6.68E-02","",0.000462,0.00031,0.00023331,0.61649778274462,0.000322091309958481,1026,1160,0.130604288499025,3.04731779936383,4.6,0.0130505090262163,3.41744353486098,3.23064536020507,0.0130505090262163
"5352",NA,"fragment","","fragment","UNB-3-10-15-250um_D_47","Upper Newport Bay","UNB-3","UNB-3-10-15",47,"white","","Non-Fiber",0.756,0.414,0,0.756,718.2,756,793.8,393.3,414,434.7,7.56,381.78,434.7,"","",1.12e-09,1.16e-09,1.3e-09,2135458.53,119491032,149999695,"2.39E-03","1.39E-01","1.95E-01","",0.000756,0.000414,0.00038178,0.682420563939098,0.000492544079842764,1026,1160,0.130604288499025,4.65997776118086,4.6,0.0194837558918316,7.80212082733594,2.21648565804036,0.0194837558918316
"5353",NA,"fragment","","fragment","UNB-3-10-15-250um_D_49","Upper Newport Bay","UNB-3","UNB-3-10-15",49,"clear","","Non-Fiber",0.95,0.469,0,0.95,902.5,950,997.5,445.55,469,492.45,9.5,239.25,469,"","",1.12e-09,1.16e-09,1.3e-09,3820034.31,106597838,230381652,"4.28E-03","1.24E-01","2.99E-01","",0.00095,0.000469,0.00023925,0.358429480219509,0.000474150411149033,1026,1160,0.130604288499025,4.48595458119122,4.6,0.0128428222707855,4.95075565854222,4.91089182851658,0.0128428222707855
"5354",NA,"fragment","","fragment","UNB-3-10-15-250um_D_5","Upper Newport Bay","UNB-3","UNB-3-10-15",5,"clear","","Non-Fiber",0.967,0.666,0,0.967,918.65,967,1015.35,632.7,666,699.3,9.67,488.335,699.3,"","",1.12e-09,1.16e-09,1.3e-09,5620492.7,314498483,496526955,"6.29E-03","3.65E-01","6.45E-01","",0.000967,0.000666,0.000488335,0.608509693058826,0.000680047922927344,1026,1160,0.130604288499025,6.43395855735453,4.6,0.0235438481995624,13.0170285088041,2.09579983651108,0.0235438481995624
"5355",NA,"fragment","","fragment","UNB-3-10-15-250um_D_50","Upper Newport Bay","UNB-3","UNB-3-10-15",50,"blue","","Non-Fiber",0.67,0.124,0,0.67,636.5,670,703.5,117.8,124,130.2,6.7,65.35,124,"","",1.12e-09,1.16e-09,1.3e-09,502363.99,5429278,11357866.8,"5.63E-04","6.30E-03","1.48E-02","",0.00067,0.000124,6.535e-05,0.226723923222891,0.000175757564793595,1026,1160,0.130604288499025,1.66284882270622,4.6,0.00441077560467163,0.630265999291125,15.4329617706153,0.00441077560467163
"5356",NA,"fragment","","fragment","UNB-3-10-15-250um_D_51","Upper Newport Bay","UNB-3","UNB-3-10-15",51,"clear","","Non-Fiber",1.114,0.425,0,1.114,1058.3,1114,1169.7,403.75,425,446.25,11.14,218.07,425,"","",1.12e-09,1.16e-09,1.3e-09,4759995.28,103245242,221840916,"5.33E-03","1.20E-01","2.88E-01","",0.001114,0.000425,0.00021807,0.316926725222753,0.0004691265526829,1026,1160,0.130604288499025,4.43842367038426,4.6,0.0118274920162179,4.51104923288847,5.72888189791769,0.0118274920162179
"5357",NA,"fragment","","fragment","UNB-3-10-15-250um_D_57","Upper Newport Bay","UNB-3","UNB-3-10-15",57,"clear","","Non-Fiber",1.305,0.404,0,1.305,1239.75,1305,1370.25,383.8,404,424.2,13.05,208.525,404,"","",1.12e-09,1.16e-09,1.3e-09,6209399.45,109938551,234829060,"6.95E-03","1.28E-01","3.05E-01","",0.001305,0.000404,0.000208525,0.287185290301959,0.000479052747767617,1026,1160,0.130604288499025,4.53233576930278,4.6,0.0113367695138771,4.41537446051299,6.36751362350638,0.0113367695138771
"5358",NA,"fragment","","fragment","UNB-3-10-15-250um_D_6","Upper Newport Bay","UNB-3","UNB-3-10-15",6,"blue","","Non-Fiber",0.569,0.388,0,0.569,540.55,569,597.45,368.6,388,407.4,5.69,287.345,407.4,"","",1.12e-09,1.16e-09,1.3e-09,1133713.89,63437730.3,99161620.4,"1.27E-03","7.36E-02","1.29E-01","",0.000569,0.000388,0.000287345,0.611549546593033,0.000398825157616731,1026,1160,0.130604288499025,3.77329957084596,4.6,0.0154088546786266,4.99629178528177,2.86950514916355,0.0154088546786266
"5359",NA,"fragment","","fragment","UNB-3-10-15-250um_E_12","Upper Newport Bay","UNB-3","UNB-3-10-15",12,"blue","","Non-Fiber",1.134,0.295,0,1.134,1077.3,1134,1190.7,280.25,295,309.75,11.34,153.17,295,"","",1.12e-09,1.16e-09,1.3e-09,3423697.11,51239960.1,108801701,"3.83E-03","5.94E-02","1.41E-01","",0.001134,0.000295,0.00015317,0.264823290258848,0.000371423684877245,1026,1160,0.130604288499025,3.51405322353351,4.6,0.00880957009622701,2.66023007099596,8.17570748872854,0.00880957009622701
"5360",NA,"fragment","","fragment","UNB-3-10-15-250um_E_15","Upper Newport Bay","UNB-3","UNB-3-10-15",15,"black","","Non-Fiber",1.03,0.418,0,1.03,978.5,1030,1081.5,397.1,418,438.9,10.3,214.15,418,"","",1.12e-09,1.16e-09,1.3e-09,4002192.21,92200141,198412206,"4.48E-03","1.07E-01","2.58E-01","",0.00103,0.000418,0.00021415,0.326370822149323,0.000451762864425899,1026,1160,0.130604288499025,4.27414517341089,4.6,0.0116799383874254,4.28988814814741,5.6571097760037,0.0116799383874254
"5361",NA,"fragment","","fragment","UNB-3-10-15-250um_E_17","Upper Newport Bay","UNB-3","UNB-3-10-15",17,"gray","","Non-Fiber",0.653,0.262,0,0.653,620.35,653,685.65,248.9,262,275.1,6.53,134.265,262,"","",1.12e-09,1.16e-09,1.3e-09,1008265.4,22970861.8,49419046.5,"1.13E-03","2.66E-02","6.42E-02","",0.000653,0.000262,0.000134265,0.32460528010791,0.000284266552751383,1026,1160,0.130604288499025,2.68945637209135,4.6,0.00803672840812439,1.85737648778588,7.51852001687372,0.00803672840812439
"5362",NA,"fragment","","fragment","UNB-3-10-15-250um_E_18","Upper Newport Bay","UNB-3","UNB-3-10-15",18,"gray","","Non-Fiber",1.172,0.208,0,1.172,1113.4,1172,1230.6,197.6,208,218.4,11.72,109.86,208,"","",1.12e-09,1.16e-09,1.3e-09,2578491.88,26781231.4,55902712.3,"2.89E-03","3.11E-02","7.27E-02","",0.001172,0.000208,0.00010986,0.222507226999954,0.000299187547500464,1026,1160,0.130604288499025,2.83062445541825,4.6,0.00667492849458131,1.62362234636971,11.4713745486537,0.00667492849458131
"5363",NA,"fragment","","fragment","UNB-3-10-15-250um_E_19","Upper Newport Bay","UNB-3","UNB-3-10-15",19,"gray","","Non-Fiber",1.037,0.174,0,1.037,985.15,1037,1088.85,165.3,174,182.7,10.37,92.185,174,"","",1.12e-09,1.16e-09,1.3e-09,1688705.71,16633677,34614323.7,"1.89E-03","1.93E-02","4.50E-02","",0.001037,0.000174,9.2185e-05,0.217018250302922,0.000255267831012162,1026,1160,0.130604288499025,2.41509839290179,4.6,0.00579135195661378,1.20190719722995,13.0017362488166,0.00579135195661378
"5364",NA,"fragment","","fragment","UNB-3-10-15-250um_E_20","Upper Newport Bay","UNB-3","UNB-3-10-15",20,"gray","","Non-Fiber",1.246,0.228,0,1.246,1183.7,1246,1308.3,216.6,228,239.4,12.46,120.23,228,"","",1.12e-09,1.16e-09,1.3e-09,3194612.17,34155900.2,71411200.6,"3.58E-03","3.96E-02","9.28E-02","",0.001246,0.000228,0.00012023,0.225572629656249,0.000324455578434379,1026,1160,0.130604288499025,3.06968623088099,4.6,0.00718094121795615,1.89422474518312,10.748743113221,0.00718094121795615
"5365",NA,"fragment","","fragment","UNB-3-10-15-250um_E_24","Upper Newport Bay","UNB-3","UNB-3-10-15",24,"clear","","Non-Fiber",0.757,0.322,0,0.757,719.15,757,794.85,305.9,322,338.1,7.57,164.785,322,"","",1.12e-09,1.16e-09,1.3e-09,1665309.05,40167002.9,86533888.8,"1.87E-03","4.66E-02","1.12E-01","",0.000757,0.000322,0.000164785,0.333765774630028,0.000342470480031635,1026,1160,0.130604288499025,3.24012588135831,4.6,0.00948525319580193,2.64099123186007,6.50265132448802,0.00948525319580193
"5366",NA,"fragment","","fragment","UNB-3-10-15-250um_E_26","Upper Newport Bay","UNB-3","UNB-3-10-15",26,"clear","","Non-Fiber",1.227,0.201,0,1.227,1165.65,1227,1288.35,190.95,201,211.05,12.27,106.635,201,"","",1.12e-09,1.16e-09,1.3e-09,2731067.24,26299070.1,54653159.8,"3.06E-03","3.05E-02","7.10E-02","",0.001227,0.000201,0.000106635,0.214723443462917,0.000297381169103425,1026,1160,0.130604288499025,2.81353424257645,4.6,0.00650225179663055,1.57207092771288,12.0157554109853,0.00650225179663055
"5367",NA,"fragment","","fragment","UNB-3-10-15-250um_E_27","Upper Newport Bay","UNB-3","UNB-3-10-15",27,"clear","","Non-Fiber",1.529,0.272,0,1.529,1452.55,1529,1605.45,258.4,272,285.6,15.29,143.645,272,"","",1.12e-09,1.16e-09,1.3e-09,5738932.09,59740231.8,124716493,"6.43E-03","6.93E-02","1.62E-01","",0.001529,0.000272,0.000143645,0.222742104658384,0.000390920969979343,1026,1160,0.130604288499025,3.69851775919128,4.6,0.00827252140086383,2.62918869121997,9.75839403598089,0.00827252140086383
"5368",NA,"fragment","","fragment","UNB-3-10-15-250um_E_37","Upper Newport Bay","UNB-3","UNB-3-10-15",37,"gray","","Non-Fiber",1.204,0.494,0,1.204,1143.8,1204,1264.2,469.3,494,518.7,12.04,253.02,494,"","",1.12e-09,1.16e-09,1.3e-09,6462895.49,150490224,323935827,"7.24E-03","1.75E-01","4.21E-01","",0.001204,0.000494,0.00025302,0.328078774084295,0.000531907477644317,1026,1160,0.130604288499025,5.03239632403987,4.6,0.0133518391120703,5.77393745041792,5.09705237593049,0.0133518391120703
"5369",NA,"fragment","","fragment","UNB-3-10-15-250um_E_38","Upper Newport Bay","UNB-3","UNB-3-10-15",38,"yellow","","Non-Fiber",0.498,0.326,0,0.498,473.1,498,522.9,309.7,326,342.3,4.98,251.49,342.3,"","",1.12e-09,1.16e-09,1.3e-09,729664.969,40828898.5,61267821.7,"8.17E-04","4.74E-02","7.96E-02","",0.000498,0.000326,0.00025149,0.624161892047778,0.000344341384440607,1026,1160,0.130604288499025,3.25782657718616,4.6,0.0138693165496265,3.88274769263691,3.05804788652386,0.0138693165496265
"5370",NA,"fragment","","fragment","UNB-3-10-15-250um_E_4","Upper Newport Bay","UNB-3","UNB-3-10-15",4,"clear","","Non-Fiber",0.882,0.51,0,0.882,837.9,882,926.1,484.5,510,535.5,8.82,445.41,535.5,"","",1.12e-09,1.16e-09,1.3e-09,3580589.69,200354326,265568668,"4.01E-03","2.32E-01","3.45E-01","",0.000882,0.00051,0.00044541,0.664110860695801,0.000585148695928918,1026,1160,0.130604288499025,5.53611345990234,4.6,0.0220010129470163,10.4665561260665,2.06512369546073,0.0220010129470163
"5371",NA,"fragment","","fragment","UNB-3-10-15-250um_E_5","Upper Newport Bay","UNB-3","UNB-3-10-15",5,"gray","","Non-Fiber",0.767,0.413,0,0.767,728.65,767,805.35,392.35,413,433.65,7.67,387.335,433.65,"","",1.12e-09,1.16e-09,1.3e-09,2192744.3,122696495,151447938,"2.46E-03","1.42E-01","1.97E-01","",0.000767,0.000413,0.000387335,0.688198995307939,0.000496909598571528,1026,1160,0.130604288499025,4.70128009537713,4.6,0.0197213056070484,7.96724069309338,2.18258537752005,0.0197213056070484
"5372",NA,"fragment","","fragment","UNB-3-10-15-250um_E_8","Upper Newport Bay","UNB-3","UNB-3-10-15",8,"clear","","Non-Fiber",0.655,0.576,0,0.655,622.25,655,687.75,547.2,576,604.8,6.55,330.775,604.8,"","",1.12e-09,1.16e-09,1.3e-09,2230243.56,124794792,251567286,"2.50E-03","1.45E-01","3.27E-01","",0.000655,0.000576,0.000330775,0.538518697124601,0.000499726239471035,1026,1160,0.130604288499025,4.72792843912968,4.6,0.0170998196021147,6.94734028081127,2.91953897905826,0.0170998196021147
"5373",NA,"fragment","","fragment","UNB-3-10-15-500um_A_1","Upper Newport Bay","UNB-3","UNB-3-10-15",1,"blue","","Non-Fiber",1.67,0.884,0,1.67,1586.5,1670,1753.5,839.8,884,928.2,16.7,843.35,928.2,"","",1.12e-09,1.16e-09,1.3e-09,22250123.1,1245020738,1510737113,"2.49E-02","1.44E+00","1.96E+00","",0.00167,0.000884,0.00084335,0.694102296306212,0.00107578510896375,1026,1160,0.130604288499025,10.1780427148387,4.6,0.0367722196256824,32.1617937372793,1.35909876995124,0.0367722196256824
"5374",NA,"fragment","","fragment","UNB-3-10-15-500um_A_10","Upper Newport Bay","UNB-3","UNB-3-10-15",10,"green","","Non-Fiber",1.353,0.877,0,1.353,1285.35,1353,1420.65,833.15,877,920.85,13.53,683.265,920.85,"","",1.12e-09,1.16e-09,1.3e-09,14489132.9,810749267,1204661083,"1.62E-02","9.40E-01","1.57E+00","",0.001353,0.000877,0.000683265,0.62724972521948,0.000932457088721527,1026,1160,0.130604288499025,8.822011012872,4.6,0.0308640351982329,23.3978767537748,1.67220156406327,0.0308640351982329
"5375",NA,"fragment","","fragment","UNB-3-10-15-500um_A_15","Upper Newport Bay","UNB-3","UNB-3-10-15",15,"green","","Non-Fiber",1.698,0.823,0,1.698,1613.1,1698,1782.9,781.85,823,864.15,16.98,419.99,823,"","",1.12e-09,1.16e-09,1.3e-09,21415214,586916705,1267990368,"2.40E-02","6.81E-01","1.65E+00","",0.001698,0.000823,0.00041999,0.355279533053764,0.000837257070325785,1026,1160,0.130604288499025,7.92132011688196,4.6,0.020133278745738,13.7046585192756,3.52853957305811,0.020133278745738
"5376",NA,"fragment","","fragment","UNB-3-10-15-500um_A_16","Upper Newport Bay","UNB-3","UNB-3-10-15",16,"green","","Non-Fiber",0.702,0.586,0,0.702,666.9,702,737.1,556.7,586,615.3,7.02,354.51,615.3,"","",1.12e-09,1.16e-09,1.3e-09,2606267.87,145835488,279061704,"2.92E-03","1.69E-01","3.63E-01","",0.000702,0.000586,0.00035451,0.552727568070491,0.000526365891769249,1026,1160,0.130604288499025,4.97996717506353,4.6,0.0181059868703522,7.7482714840449,2.74289080646356,0.0181059868703522
"5377",NA,"fragment","","fragment","UNB-3-10-15-500um_A_2","Upper Newport Bay","UNB-3","UNB-3-10-15",2,"gray","","Non-Fiber",2.556,1.104,0,2.556,2428.2,2556,2683.8,1048.8,1104,1159.2,25.56,564.78,1104,"","",1.12e-09,1.16e-09,1.3e-09,65093553.8,1593709759,3434611300,"7.29E-02","1.85E+00","4.46E+00","",0.002556,0.001104,0.00056478,0.336212880615927,0.00116807235086941,1026,1160,0.130604288499025,11.0511757246973,4.6,0.0254231721119058,24.1431743213914,3.08727595435558,0.0254231721119058
"5378",NA,"fragment","","fragment","UNB-3-10-15-500um_A_24","Upper Newport Bay","UNB-3","UNB-3-10-15",24,"yellow","","Non-Fiber",2.729,1.227,0,2.729,2592.55,2729,2865.45,1165.65,1227,1288.35,27.29,627.145,1227,"","",1.12e-09,1.16e-09,1.3e-09,82470541.2,2099984371,4529718977,"9.24E-02","2.44E+00","5.89E+00","",0.002729,0.001227,0.000627145,0.34272352416596,0.00128057598813407,1026,1160,0.130604288499025,12.1155767989577,4.6,0.0276806297371622,28.8188209575933,2.85508211482886,0.0276806297371622
